snapshot-date,sku,fnsku,asin,product-name,condition,available,pending-removal-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,currency,units-shipped-t7,units-shipped-t30,units-shipped-t60,units-shipped-t90,alert,your-price,sales-price,lowest-price-new-plus-shipping,lowest-price-used,recommended-action,DEPRECATED healthy-inventory-level,recommended-sales-price,recommended-sale-duration-days,recommended-removal-quantity,estimated-cost-savings-of-recommended-actions,sell-through,item-volume,volume-unit-measurement,storage-type,storage-volume,marketplace,product-group,sales-rank,days-of-supply,estimated-excess-quantity,weeks-of-cover-t30,weeks-of-cover-t90,featuredoffer-price,sales-shipped-last-7-days,sales-shipped-last-30-days,sales-shipped-last-60-days,sales-shipped-last-90-days,inv-age-0-to-30-days,inv-age-31-to-60-days,inv-age-61-to-90-days,inv-age-181-to-330-days,inv-age-331-to-365-days,estimated-storage-cost-next-month,inbound-quantity,inbound-working,inbound-shipped,inbound-received,no-sale-last-6-months,Total Reserved Quantity,unfulfillable-quantity,quantity-to-be-charged-ais-181-210-days,estimated-ais-181-210-days,quantity-to-be-charged-ais-211-240-days,estimated-ais-211-240-days,quantity-to-be-charged-ais-241-270-days,estimated-ais-241-270-days,quantity-to-be-charged-ais-271-300-days,estimated-ais-271-300-days,quantity-to-be-charged-ais-301-330-days,estimated-ais-301-330-days,quantity-to-be-charged-ais-331-365-days,estimated-ais-331-365-days,quantity-to-be-charged-ais-365-plus-days,estimated-ais-365-plus-days,historical-days-of-supply,fba-minimum-inventory-level,fba-inventory-level-health-status,Recommended ship-in quantity,Recommended ship-in date,Last updated date for Historical Days of Supply,Exempted from Low-Inventory-Level fee?,Low-Inventory-Level fee applied in current week?,Short term historical days of supply,Long term historical days of supply,Inventory age snapshot date,Inventory Supply at FBA,Reserved FC Transfer,Reserved FC Processing,Reserved Customer Order,Total Days of Supply (including units from open shipments)
2024-09-17,VC-5XOL-CK43,X0BHDFEVE8,B0P6040F54,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Black Gradient Colors | Big and Tall Size (US Mens Shoe 12-16)",New,58,0,1,57,0,0,0,USD,0.0,4.0,6.0,9.0,Low traffic,49.28,0.0,48.57,0.0,Advertise listing,,0.0,0,0,1142.43,0.14,0.091163,cubic feet,Apparel,5.287454,US,gl_apparel,784333.0,366.0,50,58.0,83.0,49.12,0.0,140.91,267.29,420.66,0,0,1,0,0,9.25,0,0,0,0,,0,0,,,,,,,,,,,,,,,402.1,11.0,Excess,,,2024-09-16,Yes,No,402.1,231.5,2024-09-14,58,0,0,0,366.0
2024-09-17,NT-N8FL-90V3,X0KWBUL8XX,B0EOXGGUUF,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Black, Blue and Grey Colors | Classic Size (US Mens Shoe 7-11)",New,10,0,10,0,0,0,0,USD,0.0,0.0,5.0,10.0,Low traffic,41.46,0.0,42.29,0.0,Advertise listing,,23.35,2,0,118.05,0.58,0.092426,cubic feet,Apparel,0.92426,US,gl_apparel,658824.0,122.0,0,,13.0,45.32,0.0,0.0,198.88,428.28,1,1,8,0,0,1.53,0,0,0,0,,0,0,,,,,,,,,,,,,,,402.1,,,,,2024-09-16,Yes,No,402.1,231.5,2024-09-14,10,0,0,0,122.0
2024-09-17,RO-E1CW-2E5F,X0FG2U1DXW,B0CH61G1KE,SockBrand Mid-Calf Dress Socks for Men (9 Pairs) | The Business Ready Collection | Classic Size (US Mens Shoe 7-11),New,3,0,1,0,1,5,0,USD,8.0,17.0,22.0,28.0,Low traffic,68.15,60.71,33.34,0.0,SendToFBA,,0.0,0,0,0.0,1.18,0.174011,cubic feet,Apparel,0.522033,US,gl_apparel,427896.0,3.0,0,0.0,1.0,33.89,289.16,618.42,868.96,1139.1,0,1,0,6,0,0.75,0,0,0,0,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.67,0.0,0.0,0.0,0.0,180.2,14.0,Low stock,19.0,2024-09-24,2024-09-16,Yes,No,125.3,180.2,2024-09-14,3,0,1,1,6.0
2024-09-17,XQ-LP2Z-7RRZ,X02YIKS7TI,B0Q32RXCCY,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Blue, Grey, Green and Yellow Stripes | Big and Tall Size (US Men 12-16)",New,36,0,37,0,0,0,0,USD,0.0,3.0,5.0,9.0,Low traffic,46.48,0.0,48.51,0.0,Advertise listing,,26.53,2,0,536.22,0.64,0.079611,cubic feet,Apparel,2.865996,US,gl_apparel,530210.0,354.0,0,48.0,52.0,46.32,0.0,160.02,225.35,396.06,36,0,1,0,0,4.85,0,0,0,0,,1,0,,,,,,,,,,,,,,,240.9,5.0,Healthy,,,2024-09-16,Yes,No,240.9,173.8,2024-09-14,37,1,0,0,354.0
2024-09-17,QN-M21O-2Y1E,X07BY1BI34,B00GFOUXUS,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in American Flag Colors and Patterns | Big and Tall Size (US Mens 12-16)",New,15,0,0,15,0,0,0,USD,1.0,7.0,22.0,28.0,Low traffic,48.15,0.0,47.3,0.0,Advertise listing,,0.0,0,0,0.0,0.9,0.096643,cubic feet,Apparel,1.449645,US,gl_apparel,528808.0,82.0,0,8.0,6.0,51.97,42.05,307.54,760.3,1008.67,0,0,0,0,0,2.42,0,0,0,0,,0,0,,,,,,,,,,,,,,,240.9,8.0,Healthy,,,2024-09-16,Yes,No,240.9,173.8,2024-09-14,15,0,0,0,82.0
2024-09-17,BL-CLMN-5785,X03QH5Q9CD,B0AXTBNNNG,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Black, Blue, Red Striped Colors | Classic Size (US Mens Shoe 7-11)",New,26,0,20,0,6,0,0,USD,0.0,0.0,0.0,3.0,Low traffic,47.78,0.0,45.97,0.0,Create Outlet deal,,24.23,2,0,698.86,0.26,0.073552,cubic feet,Apparel,1.912352,US,gl_apparel,836509.0,366.0,26,,112.0,42.02,0.0,0.0,0.0,128.78,20,0,0,6,0,3.03,0,0,0,0,,0,0,,,,,,,,,,,,,,,288.8,3.0,Excess,,,2024-09-16,Yes,No,288.8,139.0,2024-09-14,26,0,0,0,366.0
2024-09-17,QT-NYRW-OFT8,X0Q4TJRL8O,B05LH9USR5,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men, Animal Figures on Solid Colors | Big and Tall Size (US Mens 12-16)",New,54,0,54,0,0,0,0,USD,1.0,5.0,7.0,8.0,Low traffic,109.57,0.0,101.59,0.0,Advertise listing,,50.37,2,0,2734.42,0.22,0.163263,cubic feet,Other,8.816202,US,gl_apparel,932571.0,366.0,0,43.0,87.0,107.21,102.39,539.16,707.66,777.0,0,30,24,0,0,25.18,0,0,0,0,,0,0,,,,,,,,,,,,,,,315.1,5.0,Healthy,,,2024-09-16,Yes,No,246.5,315.1,2024-09-14,54,0,0,0,366.0
2024-09-17,IH-XEF3-J8JC,X0JWP4C6KO,B0REVRSJRN,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Gray Light Compression Socks for Men | Classic Size (US Mens Shoe 7-11)",New,14,0,0,0,0,16,0,USD,0.0,1.0,4.0,5.0,Low traffic,44.96,0.0,42.85,0.0,Create Outlet deal,,20.72,2,0,486.16,0.37,0.066836,cubic feet,Apparel,0.935704,US,gl_apparel,647541.0,224.0,15,56.0,36.0,41.86,0.0,42.1,167.05,195.69,0,0,0,16,0,7.69,0,0,0,0,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,402.1,,Excess,,,2024-09-16,Yes,No,402.1,231.5,2024-09-14,15,1,0,0,224.0
2024-09-17,HF-CI1F-D0WW,X04DQUTEZT,B0J50QF5YN,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Unique Argyle Designs | Classic Size (US Mens Shoe 7-11)",New,20,0,1,19,0,0,0,USD,2.0,4.0,4.0,8.0,Low traffic,42.75,0.0,45.08,0.0,Create Outlet deal,,21.61,2,0,20.04,0.29,0.078493,cubic feet,Apparel,1.56986,US,gl_apparel,620952.0,157.0,2,20.0,32.0,31.81,91.82,180.53,173.73,386.48,0,0,1,0,0,2.63,0,0,0,0,,0,0,,,,,,,,,,,,,,,240.9,8.0,Excess,,,2024-09-16,Yes,No,240.9,173.8,2024-09-14,20,0,0,0,157.0
2024-09-17,XF-TA57-AGDZ,X0YC9ZTULM,B0IVE0GNFE,SockBrand Over the Calf Socks for Men (3 pairs) | Cotton Over the Calf Colorful Patterned Dress Socks | Long Socks Designed to Stay up 12+ hr | Multi Fashion Pattern Casual Socks | Size 7-11 |12-17,New,0,0,25,0,0,0,0,USD,0.0,0.0,0.0,0.0,Low traffic,43.33,0.0,46.5,0.0,Lower price,,,0,0,,0.0,0.031257,cubic feet,Apparel,0.0,US,gl_apparel,566166.0,344.0,0,,,30.85,0.0,0.0,0.0,0.0,25,0,0,0,0,,0,0,0,0,,25,0,,,,,,,,,,,,,,,240.9,7.0,Healthy,,,2024-09-16,Yes,No,240.9,173.8,2024-09-14,25,25,0,0,344.0
2024-09-17,GO-OIIQ-SYB2,X0R1EA33CV,B0GOAXVSOL,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Beige, Brown, Blue and Pink Colors | Classic Size (US Mens Shoe 7-11)",New,50,0,4,46,0,0,0,USD,1.0,4.0,4.0,8.0,Low traffic,95.81,0.0,93.75,0.0,Create Outlet deal,,46.11,2,0,4779.82,0.15,0.163263,cubic feet,Apparel,8.16315,US,gl_apparel,871017.0,366.0,50,50.0,81.0,88.68,92.41,403.12,389.87,784.32,3,0,1,0,0,32.49,0,0,0,0,,0,0,,,,,,,,,,,,,,,217.7,5.0,Excess,,,2024-09-16,Yes,No,155.6,217.7,2024-09-14,50,0,0,0,366.0
2024-09-17,FI-Q62Z-G12B,X0NNZTK9YH,B046NFQ3O8,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men | Blue, Navy Blue, Sky Blue | Classic Size (US Mens Shoe 7-11)",New,78,0,79,0,0,0,0,USD,1.0,2.0,9.0,14.0,Low traffic,44.05,0.0,42.26,0.0,Advertise listing,,21.91,2,0,1398.83,0.57,0.098939,cubic feet,Other,7.717242,US,gl_apparel,645705.0,366.0,0,156.0,72.0,46.51,40.19,83.83,372.19,663.05,76,0,3,0,0,12.73,0,0,0,0,,1,0,,,,,,,,,,,,,,,402.1,12.0,Healthy,,,2024-09-16,Yes,No,402.1,231.5,2024-09-14,78,0,1,0,366.0
2024-09-17,QO-XJ32-CPNM,X0YBOGCW4G,B0YTY6X113,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Sea Themed Designs | Classic Size (US Mens Shoe 7-11)",New,18,0,0,18,0,0,0,USD,0.0,1.0,3.0,5.0,Low traffic,96.52,0.0,97.13,0.0,Create Outlet deal,,48.77,2,0,5133.14,0.25,0.163263,cubic feet,Apparel,2.938734,US,gl_apparel,960280.0,295.0,18,72.0,46.0,93.35,0.0,91.47,283.8,488.98,0,0,0,0,0,32.65,0,0,0,0,,0,0,,,,,,,,,,,,,,,217.7,,Excess,,,2024-09-16,Yes,No,155.6,217.7,2024-09-14,18,0,0,0,295.0
2024-09-17,TV-N67F-RNKG,X01OWCOZDI,B0TKVWHP67,SockBrand Mid-Calf Dress Socks for Men (9 Pairs) | The Strictly Solids - Mid Calf Collection | Classic Size (US Mens Shoe 7-11),New,14,0,13,2,0,0,0,USD,0.0,2.0,2.0,3.0,Low traffic,71.14,0.0,65.27,0.0,Advertise listing,,0.0,0,0,828.25,0.22,0.174011,cubic feet,Apparel,2.436154,US,gl_apparel,417974.0,187.0,14,28.0,60.0,71.01,0.0,66.95,66.36,161.04,0,0,13,0,0,3.94,0,0,0,0,,1,0,,,,,,,,,,,,,,,180.2,5.0,Excess,,,2024-09-16,Yes,No,125.3,180.2,2024-09-14,14,0,1,0,206.0
2024-09-17,IG-IX7G-67CS,X003ZZN3MM,B01LL3MLNP,SockBrand Over the Calf Socks for Men (3 pairs) | Cotton Over the Calf Colorful Patterned Dress Socks | Long Socks Designed to Stay up 12+ hr | Multi Fashion Pattern Casual Socks | Size 7-11 |12-23,New,0,0,25,0,0,0,0,USD,0.0,0.0,0.0,0.0,Low traffic,46.66,0.0,50.19,0.0,Advertise listing,,,0,0,,0.0,0.077011,cubic feet,Apparel,0.0,US,gl_apparel,522743.0,366.0,0,,,46.85,0.0,0.0,0.0,0.0,25,0,0,0,0,,0,0,0,0,,25,0,,,,,,,,,,,,,,,240.9,4.0,Healthy,,,2024-09-16,Yes,No,240.9,173.8,2024-09-14,24,24,0,1,366.0
2024-09-17,UT-F1EA-4KPV,X0HSMNZ5KG,B0ZMSNWQFX,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Blue Sea Themed Designs | Big and Tall Size (US Mens 12-16)",New,14,0,0,14,0,0,0,USD,0.0,2.0,4.0,8.0,Low traffic,107.98,0.0,97.55,0.0,Advertise listing,,0.0,0,0,2151.19,0.46,0.176666,cubic feet,Apparel,2.473324,US,gl_apparel,910833.0,232.0,14,28.0,22.0,96.9,0.0,215.65,415.57,881.01,0,0,0,0,0,12.58,0,0,0,0,,0,0,,,,,,,,,,,,,,,217.7,,Excess,,,2024-09-16,Yes,No,155.6,217.7,2024-09-14,14,0,0,0,232.0
2024-09-17,EK-E0NE-DHNN,X09FWEP9X1,B0SSPFOZG3,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Yellow, Pink and Burgundy Polka Dots | Classic Size (US Mens Shoe 7-11)",New,5,0,0,0,0,7,0,USD,2.0,8.0,9.0,10.0,Low traffic,44.88,0.0,46.01,0.0,SendToFBA,,24.01,2,0,558.64,0.63,0.031257,cubic feet,Apparel,0.156285,US,gl_apparel,681557.0,73.0,0,2.0,6.0,42.96,85.6,349.28,416.72,460.55,0,0,0,7,0,3.11,0,0,0,0,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.17,0.0,0.0,0.0,0.0,80.3,4.0,Healthy,3.0,2024-09-24,2024-09-16,Yes,No,41.9,80.3,2024-09-14,5,0,1,0,85.0
2024-09-17,GO-RJPG-ZV1F,X00ZX52BLI,B0NO6ZGBHN,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Blue, Grey, Green and Yellow Stripes | Classic Size (US Mens Shoe 7-11)",New,30,0,30,0,0,0,0,USD,0.0,3.0,7.0,14.0,Low traffic,46.38,0.0,45.55,0.0,Lower price,,0.0,0,0,4.62,0.47,0.070027,cubic feet,Apparel,2.10081,US,gl_apparel,551503.0,211.0,0,40.0,27.0,32.05,0.0,134.76,311.25,582.89,0,0,30,0,0,3.55,0,0,0,0,,0,0,,,,,,,,,,,,,,,240.9,12.0,Healthy,,,2024-09-16,Yes,No,240.9,173.8,2024-09-14,30,0,0,0,211.0
2024-09-17,RT-ZE0I-IMR5,X0JBEQ9PB4,B0DARN70IP,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Elegant Striped Patterns | Classic Size (US Mens Shoe 7-11)",New,36,0,25,11,0,0,0,USD,0.0,5.0,11.0,13.0,Low traffic,89.81,0.0,99.15,0.0,Advertise listing,,0.0,0,0,3.85,0.35,0.168774,cubic feet,Apparel,6.075864,US,gl_apparel,250319.0,202.0,0,28.0,36.0,88.82,0.0,494.0,1059.54,1284.26,0,1,24,0,0,10.06,0,0,0,0,,0,0,,,,,,,,,,,,,,,254.9,5.0,Healthy,,,2024-09-16,Yes,No,254.9,187.1,2024-09-14,36,0,0,0,202.0
2024-09-17,HC-1AG4-FYX2,X0UUPACN7A,B0BD7I9H0O,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Turtle, Fish, and Anchor Designs | Classic Size (US Mens Shoe 7-11)",New,1,0,0,1,0,0,0,USD,0.0,0.0,0.0,0.0,Low traffic,45.37,0.0,41.87,0.0,SendToFBA,,0.0,0,0,35.46,0.0,0.031257,cubic feet,Apparel,0.031257,US,gl_apparel,816631.0,54.0,0,,,47.23,0.0,0.0,0.0,0.0,0,0,0,0,0,0.05,0,0,0,0,,0,0,,,,,,,,,,,,,,,288.8,3.0,Low stock,4.0,2024-09-24,2024-09-16,Yes,No,288.8,139.0,2024-09-14,1,0,0,0,54.0
2024-09-17,NC-75OJ-4MS7,X0OBYGIDAN,B0RYYAHU8Y,SockBrand Over the Calf Socks for Men (9 pairs) | Colorful Funky Dress Socks | Cotton made over the calf dress socks | Double Comfort Elastic Socks | Fashion Pattern Casual Dress Socks,New,6,0,0,6,0,0,0,USD,1.0,8.0,14.0,16.0,Low traffic,87.39,0.0,98.99,0.0,Create Outlet deal,,48.51,2,0,2290.53,1.03,0.17913,cubic feet,Other,1.07478,US,gl_apparel,846548.0,224.0,14,3.0,4.0,98.09,93.61,692.74,1222.38,1499.48,0,0,0,0,0,31.2,0,0,0,0,,30,0,,,,,,,,,,,,,,,315.1,7.0,Excess,,,2024-09-16,Yes,No,246.5,315.1,2024-09-14,36,30,0,0,224.0
2024-09-17,KP-8UGW-JXYZ,X0WE866OLY,B0RKWLRTZ9,"SockBrand Over the Calf Mens Dress Socks (3 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men | All Black Socks for Men | Classic Size (US Mens Shoe 7-11)",New,15,0,17,0,0,0,0,USD,2.0,6.0,12.0,19.0,Low traffic,47.13,0.0,45.21,0.0,Advertise listing,,0.0,0,0,0.33,0.86,0.066836,cubic feet,Apparel,1.00254,US,gl_apparel,787589.0,129.0,0,10.0,10.0,42.86,94.51,280.93,491.46,817.31,0,0,17,0,0,1.69,0,0,0,0,,1,0,,,,,,,,,,,,,,,402.1,,,,,2024-09-16,Yes,No,402.1,231.5,2024-09-14,16,1,0,0,129.0
2024-09-17,MK-WH6N-NYFX,X0H26GRZXC,B05SZMK31A,SockBrand Over the Calf Mens Dress Socks (3 Pairs) | The Back to the Office Pack | Big and Tall Size (US Mens 12-16),New,5,0,17,0,0,0,0,USD,,,,,Low traffic,50.53,0.0,50.69,0.0,SendToFBA,,0.0,0,0,140.89,0.0,0.079611,cubic feet,Apparel,0.398055,US,gl_apparel,587845.0,160.0,0,,,49.76,,,,,17,0,0,0,0,1.38,0,0,0,0,,5,0,,,,,,,,,,,,,,,240.9,,,2.0,2024-09-24,2024-09-16,Yes,No,240.9,173.8,2024-09-14,10,5,0,0,160.0
2024-09-17,PQ-Q0TS-XGKJ,X0BKG8U9JO,B0VAGQAT1P,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Travel Themed Designs | Classic Size (US Mens Shoe 7-11)",New,17,0,1,16,0,0,0,USD,0.0,1.0,2.0,9.0,Low traffic,88.33,0.0,92.54,0.0,Create Outlet deal,,62.36,2,0,1363.26,0.44,0.182183,cubic feet,Apparel,3.097111,US,gl_apparel,854706.0,90.0,17,68.0,24.0,97.09,0.0,88.13,181.15,920.85,0,1,0,0,0,5.11,0,0,0,0,,0,0,,,,,,,,,,,,,,,315.1,3.0,Excess,,,2024-09-16,Yes,No,246.5,315.1,2024-09-14,17,0,0,0,90.0
2024-09-17,NU-2NHN-HM45,X04WUHE9IY,B0C2UKULMK,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Blue, Purple, and Gray Designs | Big and Tall Size (US Mens 12-16)",New,24,0,0,24,0,0,0,USD,1.0,2.0,3.0,4.0,Low traffic,101.67,0.0,109.75,0.0,Create Outlet deal,,53.48,2,0,2032.12,0.15,0.163239,cubic feet,Other,3.917736,US,gl_apparel,866280.0,301.0,24,48.0,78.0,113.18,112.85,223.89,336.09,441.23,0,0,0,0,0,6.8,0,0,0,0,,0,0,,,,,,,,,,,,,,,315.1,3.0,Excess,,,2024-09-16,Yes,No,246.5,315.1,2024-09-14,24,0,0,0,301.0
2024-09-17,FS-AX92-SUFF,X0YPX6C0VJ,B03ZF4L1SZ,SockBrand Mid-Calf Dress Socks for Men (9 Pairs) | The Strictly Solids Collection | Big and Tall Size (US Mens Shoe 12-16),New,18,0,0,0,0,0,18,USD,0.0,1.0,1.0,4.0,Low traffic,68.96,0.0,66.44,0.0,Create Outlet deal,,34.16,2,0,870.58,0.21,0.126243,cubic feet,Apparel,2.272374,US,gl_apparel,410465.0,366.0,18,72.0,58.0,68.3,0.0,66.34,74.52,209.67,0,0,0,0,0,20.24,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.14,180.2,4.0,Excess,,,2024-09-16,Yes,No,125.3,180.2,2024-09-14,18,0,0,0,366.0
2024-09-17,YB-U3W7-OFVO,X0Q197KKAW,B0T3A525DR,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | Cotton Made, Long Socks, Wide Socks | Light Compression Socks for Men in Formal Stripes and Solid Colors | Big and Tall Size (US Mens 12-16)",New,15,0,15,0,0,0,0,USD,1.0,2.0,3.0,5.0,Low traffic,102.23,0.0,100.94,0.0,Advertise listing,,0.0,0,0,1085.87,0.4,0.33996,cubic feet,Apparel,5.0994,US,gl_apparel,282730.0,138.0,0,30.0,39.0,110.97,108.08,200.33,315.95,477.73,0,0,15,0,0,9.13,0,0,0,0,,0,0,,,,,,,,,,,,,,,254.9,8.0,Healthy,,,2024-09-16,Yes,No,254.9,187.1,2024-09-14,15,0,0,0,138.0
2024-09-17,MK-GP19-UXCI,X0S11FQPKV,B0P9ESTRRR,"SockBrand Over the Calf Mens Dress Socks (9 Pairs) | The Executive Class Collection | Cotton Made, Long Socks, Wide Calf Socks | Classic Size (US Mens Shoe 7-11)",New,45,0,47,0,0,0,0,USD,2.0,7.0,9.0,12.0,Low traffic,91.72,0.0,98.92,0.0,Advertise listing,,0.0,0,0,4.35,0.3,0.163263,cubic feet,Apparel,7.346835,US,gl_apparel,256054.0,128.0,0,25.0,48.0,90.51,201.43,680.26,887.98,1232.62,0,0,47,0,0,11.15,0,0,0,0,,1,0,,,,,,,,,,,,,,,254.9,21.0,Healthy,,,2024-09-16,Yes,No,254.9,187.1,2024-09-14,45,0,1,0,136.0
